customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent
CUST01580,7/24/2025,Tier 2,25-34,Instagram,None,Baby Care,Oily,Yes
CUST01581,1/31/2024,Tier 3,25-34,Influencer,None,Wellness,Normal,No
CUST01582,8/5/2024,Tier 1,18-24,Organic,None,Skin Care,Oily,Yes
CUST01583,4/27/2024,Tier 1,18-24,Organic,Silver,Fragrance,NA,Yes
CUST01584,10/29/2024,Tier 1,18-24,Instagram,None,Makeup,Normal,Yes
CUST01585,8/26/2025,Tier 1,25-34,Referral,None,Makeup,Normal,Yes
CUST01586,8/25/2025,Tier 2,25-34,Instagram,None,Makeup,Oily,Yes
CUST01587,10/12/2024,Tier 3,45+,Marketplace,None,Skin Care,Oily,No
CUST01588,2/3/2025,Tier 1,25-34,Instagram,Silver,Wellness,Sensitive,No
CUST01589,8/18/2024,Tier 1,45+,Referral,None,Hair Care,Normal,Yes
CUST01590,1/11/2025,Tier 2,35-44,Referral,None,Skin Care,Dry,Yes
CUST01591,2/1/2025,Tier 3,25-34,Referral,None,Baby Care,Normal,No
CUST01592,5/11/2025,Tier 1,35-44,Instagram,Silver,Hair Care,Sensitive,Yes
CUST01593,8/31/2025,Tier 1,25-34,Instagram,None,Makeup,Sensitive,Yes
CUST01594,7/10/2024,Tier 1,25-34,Instagram,Gold,Makeup,Normal,Yes
CUST01595,12/9/2024,Tier 3,25-34,Instagram,None,Skin Care,Oily,Yes
CUST01596,3/17/2024,Tier 2,18-24,Organic,None,Skin Care,Normal,Yes
CUST01597,6/15/2024,Tier 3,18-24,Google Search,Silver,Hair Care,NA,No
CUST01598,9/29/2024,Tier 1,45+,Referral,Silver,Hair Care,Oily,Yes
CUST01599,5/24/2024,Tier 3,18-24,Referral,None,Baby Care,NA,Yes
CUST01600,12/16/2024,Tier 3,25-34,Referral,None,Skin Care,Combination,No
CUST01601,10/13/2024,Tier 1,18-24,Referral,Gold,Fragrance,Dry,Yes
CUST01602,3/5/2025,Tier 3,18-24,Referral,Gold,Makeup,Oily,Yes
CUST01603,3/1/2024,Tier 2,18-24,Influencer,Silver,Fragrance,Oily,No
CUST01604,2/14/2024,Tier 1,35-44,Organic,Silver,Skin Care,Normal,Yes
CUST01605,8/30/2025,Tier 1,25-34,Influencer,None,Makeup,NA,Yes
CUST01606,12/1/2024,Tier 1,35-44,Marketplace,Silver,Baby Care,Combination,Yes
CUST01607,5/14/2024,Tier 1,25-34,Referral,None,Fragrance,Oily,No
CUST01608,4/30/2025,Tier 1,18-24,Referral,None,Makeup,Oily,Yes
CUST01609,2/16/2025,Tier 1,25-34,Referral,None,Wellness,NA,Yes
CUST01610,12/11/2024,Tier 1,35-44,Referral,None,Skin Care,Normal,Yes
CUST01611,8/12/2024,Tier 3,45+,Organic,Gold,Hair Care,Normal,Yes
CUST01612,11/1/2024,Tier 1,25-34,Instagram,None,Hair Care,Combination,No
CUST01613,12/9/2024,Tier 1,25-34,Google Search,None,Skin Care,Oily,Yes
CUST01614,4/19/2024,Tier 2,18-24,Google Search,None,Wellness,Oily,No
CUST01615,6/3/2025,Tier 1,45+,Influencer,None,Hair Care,Sensitive,Yes
CUST01616,6/30/2024,Tier 1,18-24,Marketplace,None,Skin Care,Sensitive,Yes
CUST01617,3/25/2024,Tier 1,35-44,Influencer,Silver,Wellness,Sensitive,No
CUST01618,2/21/2024,Tier 1,18-24,Instagram,Silver,Skin Care,Sensitive,No
CUST01619,12/13/2024,Tier 1,18-24,Influencer,None,Makeup,NA,Yes
CUST01620,12/28/2024,Tier 2,35-44,Google Search,None,Skin Care,Oily,Yes
CUST01621,8/9/2024,Tier 2,45+,Instagram,Silver,Baby Care,Oily,Yes
CUST01622,2/16/2024,Tier 2,25-34,Organic,None,Baby Care,NA,Yes
CUST01623,6/27/2024,Tier 1,45+,Marketplace,None,Hair Care,Normal,Yes
CUST01624,2/21/2025,Tier 2,45+,Referral,Silver,Hair Care,Combination,No
CUST01625,1/31/2025,Tier 2,35-44,Instagram,Silver,Skin Care,Combination,Yes
CUST01626,8/11/2024,Tier 2,35-44,Google Search,Silver,Wellness,Sensitive,No
CUST01627,6/9/2024,Tier 1,25-34,Instagram,None,Skin Care,Combination,Yes
CUST01628,7/7/2024,Tier 2,25-34,Google Search,Silver,Baby Care,NA,No
CUST01629,11/11/2024,Tier 1,25-34,Instagram,Silver,Baby Care,NA,No
CUST01630,1/6/2024,Tier 3,25-34,Referral,None,Skin Care,Oily,Yes
CUST01631,8/13/2024,Tier 2,35-44,Instagram,Gold,Hair Care,Combination,Yes
CUST01632,7/10/2025,Tier 3,25-34,Organic,None,Baby Care,Normal,No
CUST01633,9/3/2024,Tier 3,25-34,Instagram,None,Makeup,Combination,Yes
CUST01634,4/19/2025,Tier 2,35-44,Instagram,Gold,Skin Care,Sensitive,No
CUST01635,7/12/2024,Tier 3,25-34,Instagram,Silver,Makeup,Dry,Yes
CUST01636,8/9/2025,Tier 2,45+,Marketplace,None,Hair Care,Oily,Yes
CUST01637,3/24/2024,Tier 3,35-44,Referral,None,Wellness,Dry,Yes
CUST01638,2/21/2024,Tier 2,35-44,Influencer,None,Makeup,NA,Yes
CUST01639,6/7/2024,Tier 2,25-34,Organic,Silver,Skin Care,Sensitive,No
CUST01640,5/3/2025,Tier 1,18-24,Referral,Silver,Baby Care,NA,No
CUST01641,3/1/2024,Tier 1,25-34,Referral,None,Skin Care,Dry,No
CUST01642,1/3/2025,Tier 2,25-34,Marketplace,Silver,Makeup,NA,Yes
CUST01643,6/1/2024,Tier 1,18-24,Marketplace,None,Fragrance,Dry,Yes
CUST01644,5/13/2024,Tier 1,25-34,Organic,None,Hair Care,Oily,Yes
CUST01645,8/24/2024,Tier 2,45+,Referral,None,Baby Care,Normal,Yes
CUST01646,6/14/2024,Tier 1,45+,Marketplace,Silver,Wellness,Oily,Yes
CUST01647,6/11/2024,Tier 3,25-34,Instagram,Gold,Skin Care,Dry,No
CUST01648,1/31/2025,Tier 1,25-34,Instagram,Gold,Wellness,Combination,Yes
CUST01649,1/12/2025,Tier 1,45+,Influencer,None,Wellness,Oily,Yes
CUST01650,6/8/2025,Tier 1,35-44,Instagram,Silver,Makeup,Sensitive,Yes
CUST01651,7/20/2024,Tier 2,35-44,Instagram,None,Hair Care,Oily,Yes
CUST01652,6/21/2024,Tier 2,25-34,Organic,None,Wellness,Sensitive,Yes
CUST01653,12/17/2024,Tier 2,45+,Google Search,Silver,Skin Care,Normal,No
CUST01654,5/19/2025,Tier 2,45+,Marketplace,None,Baby Care,Combination,Yes
CUST01655,3/27/2024,Tier 2,25-34,Google Search,None,Baby Care,Dry,No
CUST01656,4/16/2025,Tier 1,45+,Google Search,None,Baby Care,Dry,Yes
CUST01657,9/3/2024,Tier 2,18-24,Google Search,Silver,Hair Care,Oily,Yes
CUST01658,2/3/2025,Tier 2,45+,Google Search,None,Hair Care,Normal,Yes
CUST01659,12/9/2024,Tier 1,45+,Instagram,None,Hair Care,Sensitive,Yes
CUST01660,3/6/2024,Tier 3,25-34,Instagram,None,Skin Care,Oily,Yes
CUST01661,11/9/2024,Tier 3,25-34,Instagram,None,Skin Care,Sensitive,Yes
CUST01662,9/2/2024,Tier 3,18-24,Google Search,None,Makeup,Normal,No
CUST01663,10/19/2024,Tier 2,18-24,Google Search,None,Skin Care,Dry,No
CUST01664,11/12/2024,Tier 3,18-24,Referral,None,Baby Care,Combination,Yes
CUST01665,6/30/2025,Tier 2,25-34,Referral,None,Hair Care,Dry,Yes
CUST01666,4/4/2024,Tier 2,45+,Google Search,None,Fragrance,NA,Yes
CUST01667,4/16/2025,Tier 3,25-34,Marketplace,Silver,Skin Care,Combination,Yes
CUST01668,1/26/2024,Tier 1,35-44,Google Search,Silver,Skin Care,Combination,Yes
CUST01669,2/20/2025,Tier 2,18-24,Instagram,Gold,Baby Care,Oily,No
CUST01670,3/25/2025,Tier 1,45+,Influencer,None,Baby Care,NA,No
CUST01671,7/1/2024,Tier 1,35-44,Instagram,None,Fragrance,Dry,Yes
CUST01672,5/6/2024,Tier 1,35-44,Google Search,Silver,Makeup,Combination,No
CUST01673,12/20/2024,Tier 1,25-34,Organic,None,Makeup,Normal,Yes
CUST01674,9/9/2024,Tier 2,25-34,Influencer,None,Fragrance,NA,Yes
CUST01675,3/29/2025,Tier 2,25-34,Organic,Silver,Skin Care,Sensitive,Yes
CUST01676,8/15/2024,Tier 1,35-44,Instagram,None,Hair Care,Oily,Yes
CUST01677,2/16/2024,Tier 1,25-34,Referral,Gold,Makeup,Dry,No
CUST01678,5/7/2024,Tier 1,18-24,Marketplace,Gold,Wellness,Dry,No
CUST01679,4/1/2024,Tier 2,45+,Organic,Silver,Wellness,Sensitive,Yes
CUST01680,3/29/2025,Tier 1,35-44,Instagram,Platinum,Skin Care,NA,No
CUST01681,1/18/2024,Tier 2,25-34,Google Search,Platinum,Hair Care,NA,No
CUST01682,7/7/2024,Tier 3,18-24,Google Search,None,Fragrance,Normal,No
CUST01683,2/2/2025,Tier 3,25-34,Organic,None,Makeup,Oily,No
CUST01684,5/18/2025,Tier 3,25-34,Instagram,Silver,Skin Care,Normal,No
CUST01685,1/14/2024,Tier 1,35-44,Organic,None,Makeup,Normal,No
CUST01686,4/29/2025,Tier 1,25-34,Google Search,None,Hair Care,Sensitive,Yes
CUST01687,3/9/2024,Tier 2,25-34,Marketplace,None,Baby Care,NA,Yes
CUST01688,4/3/2024,Tier 1,25-34,Influencer,Silver,Hair Care,Combination,Yes
CUST01689,5/20/2024,Tier 1,18-24,Influencer,Silver,Skin Care,NA,Yes
CUST01690,3/16/2024,Tier 2,45+,Marketplace,None,Wellness,Combination,Yes
CUST01691,6/19/2025,Tier 1,25-34,Referral,Gold,Skin Care,Normal,No
CUST01692,1/29/2024,Tier 1,25-34,Referral,None,Baby Care,NA,Yes
CUST01693,8/8/2025,Tier 2,45+,Google Search,None,Skin Care,Combination,Yes
CUST01694,8/15/2025,Tier 1,25-34,Instagram,None,Skin Care,Oily,Yes
CUST01695,10/5/2024,Tier 2,45+,Referral,Gold,Hair Care,NA,Yes
CUST01696,11/9/2024,Tier 2,25-34,Referral,None,Baby Care,Normal,Yes
CUST01697,7/25/2024,Tier 1,25-34,Marketplace,None,Fragrance,Oily,Yes
CUST01698,7/22/2024,Tier 2,18-24,Influencer,None,Baby Care,Combination,Yes
CUST01699,5/20/2024,Tier 1,25-34,Google Search,None,Hair Care,Combination,Yes
CUST01700,6/13/2024,Tier 2,25-34,Referral,None,Skin Care,Sensitive,Yes
CUST01701,8/6/2025,Tier 2,35-44,Google Search,None,Baby Care,Dry,Yes
CUST01702,10/26/2024,Tier 1,35-44,Google Search,None,Fragrance,Normal,Yes
CUST01703,9/14/2025,Tier 2,25-34,Organic,None,Hair Care,Dry,Yes
CUST01704,7/28/2025,Tier 1,18-24,Marketplace,None,Skin Care,NA,Yes
CUST01705,6/29/2025,Tier 3,25-34,Marketplace,Gold,Skin Care,Dry,Yes
CUST01706,5/12/2024,Tier 1,18-24,Organic,Silver,Hair Care,Sensitive,No
CUST01707,2/26/2025,Tier 2,25-34,Marketplace,Gold,Skin Care,Dry,Yes
CUST01708,1/25/2025,Tier 1,45+,Marketplace,None,Fragrance,Dry,No
CUST01709,7/27/2024,Tier 2,35-44,Organic,Gold,Baby Care,Normal,Yes
CUST01710,4/27/2025,Tier 2,45+,Referral,Silver,Wellness,Normal,Yes
CUST01711,7/12/2024,Tier 1,25-34,Google Search,None,Skin Care,Normal,Yes
CUST01712,7/14/2024,Tier 1,35-44,Marketplace,None,Fragrance,Dry,Yes
CUST01713,4/20/2024,Tier 1,18-24,Referral,None,Hair Care,NA,Yes
CUST01714,1/29/2024,Tier 3,18-24,Influencer,Silver,Makeup,Dry,Yes
CUST01715,6/5/2024,Tier 2,35-44,Marketplace,Platinum,Hair Care,Sensitive,Yes
CUST01716,11/22/2024,Tier 1,18-24,Organic,Gold,Wellness,Dry,Yes
CUST01717,12/12/2024,Tier 2,18-24,Marketplace,Silver,Makeup,Dry,Yes
CUST01718,1/10/2024,Tier 1,18-24,Google Search,Platinum,Skin Care,Oily,Yes
CUST01719,3/10/2024,Tier 1,35-44,Influencer,Silver,Hair Care,Oily,Yes
CUST01720,12/21/2024,Tier 1,35-44,Organic,None,Skin Care,Sensitive,Yes
CUST01721,8/18/2025,Tier 1,25-34,Referral,None,Skin Care,NA,No
CUST01722,4/14/2025,Tier 3,18-24,Marketplace,Silver,Wellness,Oily,Yes
CUST01723,5/15/2024,Tier 3,25-34,Instagram,Silver,Makeup,Sensitive,Yes
CUST01724,5/2/2025,Tier 2,25-34,Google Search,None,Skin Care,Normal,No
CUST01725,7/8/2025,Tier 3,25-34,Referral,Silver,Hair Care,Dry,Yes
CUST01726,9/5/2025,Tier 3,18-24,Organic,None,Hair Care,Normal,Yes
CUST01727,9/10/2024,Tier 2,25-34,Referral,Silver,Skin Care,Dry,Yes
CUST01728,4/13/2025,Tier 1,45+,Marketplace,Platinum,Baby Care,NA,Yes
CUST01729,4/10/2025,Tier 3,35-44,Referral,Silver,Makeup,Dry,Yes
CUST01730,9/14/2024,Tier 1,35-44,Google Search,Gold,Makeup,Combination,Yes
CUST01731,9/17/2024,Tier 2,25-34,Instagram,None,Fragrance,Dry,Yes
CUST01732,9/23/2024,Tier 2,25-34,Organic,None,Skin Care,NA,Yes
CUST01733,10/28/2024,Tier 3,25-34,Organic,None,Fragrance,Combination,Yes
CUST01734,1/22/2024,Tier 1,35-44,Google Search,Silver,Makeup,NA,Yes
CUST01735,4/3/2025,Tier 2,25-34,Influencer,None,Baby Care,Dry,Yes
CUST01736,10/1/2024,Tier 3,18-24,Referral,Silver,Skin Care,Sensitive,Yes
CUST01737,7/9/2025,Tier 3,18-24,Instagram,Silver,Baby Care,Dry,Yes
CUST01738,2/24/2025,Tier 1,18-24,Google Search,Silver,Makeup,Combination,Yes
CUST01739,2/22/2025,Tier 2,18-24,Google Search,Silver,Skin Care,Combination,Yes
CUST01740,7/18/2025,Tier 1,25-34,Marketplace,None,Baby Care,Oily,Yes
CUST01741,6/9/2024,Tier 2,18-24,Instagram,None,Wellness,Dry,No
CUST01742,4/25/2024,Tier 2,35-44,Organic,None,Baby Care,Combination,Yes
CUST01743,11/30/2024,Tier 2,25-34,Google Search,Platinum,Makeup,NA,Yes
CUST01744,5/24/2025,Tier 2,25-34,Google Search,None,Hair Care,NA,No
CUST01745,11/14/2024,Tier 1,35-44,Referral,None,Skin Care,Dry,Yes
CUST01746,7/2/2024,Tier 1,18-24,Google Search,None,Skin Care,Normal,Yes
CUST01747,5/12/2025,Tier 3,45+,Referral,Gold,Fragrance,Oily,Yes
CUST01748,8/25/2025,Tier 3,25-34,Google Search,Silver,Skin Care,Dry,Yes
CUST01749,8/12/2024,Tier 2,35-44,Instagram,Silver,Skin Care,Oily,Yes
CUST01750,12/10/2024,Tier 1,18-24,Organic,None,Baby Care,Sensitive,No
CUST01751,7/17/2025,Tier 3,35-44,Referral,None,Hair Care,Normal,Yes
CUST01752,4/6/2025,Tier 2,25-34,Instagram,None,Hair Care,Dry,No
CUST01753,5/28/2025,Tier 1,25-34,Organic,Gold,Skin Care,Combination,Yes
CUST01754,7/9/2025,Tier 2,45+,Organic,None,Hair Care,Dry,Yes
CUST01755,3/17/2024,Tier 2,18-24,Organic,None,Skin Care,Normal,Yes
CUST01756,8/17/2024,Tier 1,25-34,Marketplace,Silver,Skin Care,Combination,Yes
CUST01757,2/19/2025,Tier 2,45+,Google Search,Silver,Hair Care,NA,No
CUST01758,7/5/2025,Tier 3,25-34,Organic,None,Skin Care,Dry,Yes
CUST01759,5/30/2025,Tier 1,35-44,Marketplace,None,Baby Care,Dry,Yes
CUST01760,1/18/2024,Tier 3,45+,Instagram,None,Hair Care,Combination,Yes
CUST01761,4/6/2024,Tier 2,18-24,Google Search,None,Baby Care,Dry,Yes
CUST01762,1/10/2024,Tier 2,35-44,Organic,None,Baby Care,Combination,Yes
CUST01763,8/27/2025,Tier 1,45+,Organic,None,Hair Care,Oily,Yes
CUST01764,5/24/2025,Tier 1,25-34,Marketplace,None,Hair Care,Oily,No
CUST01765,11/5/2024,Tier 2,18-24,Google Search,None,Wellness,Sensitive,Yes
CUST01766,1/24/2025,Tier 2,25-34,Instagram,None,Skin Care,Normal,Yes
CUST01767,11/30/2024,Tier 1,45+,Organic,None,Hair Care,Combination,Yes
CUST01768,1/19/2024,Tier 1,35-44,Referral,None,Baby Care,Dry,Yes
CUST01769,2/12/2024,Tier 1,25-34,Organic,None,Baby Care,NA,Yes
CUST01770,12/21/2024,Tier 3,25-34,Instagram,Gold,Hair Care,Sensitive,No
CUST01771,2/3/2025,Tier 1,35-44,Marketplace,Gold,Baby Care,NA,Yes
CUST01772,4/9/2024,Tier 2,25-34,Instagram,None,Baby Care,Sensitive,Yes
CUST01773,1/20/2024,Tier 2,25-34,Instagram,Gold,Fragrance,Oily,Yes
CUST01774,5/5/2024,Tier 1,18-24,Google Search,Gold,Skin Care,Normal,Yes
CUST01775,3/8/2025,Tier 3,25-34,Organic,None,Hair Care,Oily,Yes
CUST01776,12/18/2024,Tier 2,25-34,Referral,None,Hair Care,Dry,Yes
CUST01777,8/29/2024,Tier 2,18-24,Marketplace,None,Skin Care,Combination,Yes
CUST01778,11/29/2024,Tier 1,25-34,Referral,None,Fragrance,Dry,Yes
CUST01779,5/20/2024,Tier 2,25-34,Instagram,None,Fragrance,Normal,Yes
CUST01780,4/3/2024,Tier 1,45+,Marketplace,None,Wellness,NA,Yes
CUST01781,10/4/2024,Tier 2,25-34,Google Search,None,Hair Care,NA,Yes
CUST01782,6/23/2024,Tier 1,35-44,Marketplace,None,Hair Care,Normal,Yes
CUST01783,12/10/2024,Tier 2,45+,Marketplace,None,Baby Care,Sensitive,Yes
CUST01784,8/7/2024,Tier 1,25-34,Referral,None,Makeup,NA,Yes
CUST01785,8/17/2025,Tier 3,25-34,Referral,None,Skin Care,Normal,Yes
CUST01786,8/15/2024,Tier 2,18-24,Referral,Gold,Skin Care,Dry,Yes
CUST01787,3/13/2025,Tier 2,45+,Referral,Gold,Fragrance,Normal,Yes
CUST01788,1/10/2024,Tier 2,25-34,Instagram,Silver,Hair Care,Oily,Yes
CUST01789,12/1/2024,Tier 2,35-44,Organic,None,Skin Care,Normal,No
CUST01790,10/12/2024,Tier 2,35-44,Marketplace,None,Hair Care,Dry,Yes
CUST01791,8/17/2024,Tier 1,18-24,Marketplace,None,Fragrance,NA,No
CUST01792,8/24/2025,Tier 3,25-34,Marketplace,None,Baby Care,Normal,Yes
CUST01793,12/14/2024,Tier 2,18-24,Referral,None,Baby Care,Sensitive,Yes
CUST01794,6/13/2025,Tier 2,25-34,Influencer,Silver,Makeup,Normal,Yes
CUST01795,5/17/2025,Tier 2,25-34,Google Search,None,Wellness,NA,Yes
CUST01796,8/20/2025,Tier 2,25-34,Marketplace,Silver,Baby Care,Oily,No
CUST01797,4/7/2025,Tier 2,35-44,Influencer,Silver,Baby Care,Sensitive,No
CUST01798,7/30/2024,Tier 2,25-34,Instagram,Platinum,Wellness,Oily,Yes
CUST01799,5/29/2025,Tier 2,25-34,Referral,Silver,Baby Care,Normal,No
CUST01800,12/10/2024,Tier 3,25-34,Instagram,Silver,Baby Care,NA,Yes
CUST01801,8/13/2025,Tier 1,18-24,Referral,None,Hair Care,Dry,Yes
CUST01802,11/16/2024,Tier 2,35-44,Instagram,Silver,Wellness,Oily,No
CUST01803,1/21/2024,Tier 1,35-44,Referral,Silver,Skin Care,Dry,No
CUST01804,11/10/2024,Tier 3,18-24,Google Search,None,Hair Care,Normal,Yes
CUST01805,5/29/2025,Tier 1,35-44,Google Search,Gold,Skin Care,NA,Yes
CUST01806,6/27/2025,Tier 1,25-34,Google Search,Gold,Skin Care,NA,Yes
CUST01807,12/27/2024,Tier 2,25-34,Marketplace,Silver,Baby Care,Combination,Yes
CUST01808,3/29/2024,Tier 3,25-34,Organic,None,Hair Care,Dry,Yes
CUST01809,9/9/2024,Tier 2,25-34,Instagram,None,Hair Care,Dry,Yes
CUST01810,8/31/2025,Tier 2,25-34,Google Search,None,Wellness,Sensitive,Yes
CUST01811,2/26/2025,Tier 3,18-24,Marketplace,Silver,Wellness,Sensitive,Yes
CUST01812,11/2/2024,Tier 1,25-34,Influencer,Platinum,Skin Care,NA,Yes
CUST01813,9/27/2024,Tier 1,18-24,Referral,Gold,Hair Care,Oily,Yes
CUST01814,8/15/2025,Tier 1,25-34,Instagram,None,Hair Care,Oily,Yes
CUST01815,9/13/2025,Tier 2,25-34,Instagram,None,Hair Care,Sensitive,No
CUST01816,12/25/2024,Tier 2,18-24,Organic,Silver,Baby Care,Combination,Yes
CUST01817,1/22/2024,Tier 2,25-34,Referral,None,Skin Care,Oily,No
CUST01818,2/5/2024,Tier 3,18-24,Marketplace,Silver,Wellness,Normal,Yes
CUST01819,6/8/2025,Tier 1,25-34,Google Search,Silver,Hair Care,Sensitive,Yes
CUST01820,4/25/2024,Tier 1,45+,Referral,Silver,Hair Care,Oily,Yes
CUST01821,6/19/2024,Tier 3,45+,Instagram,Gold,Fragrance,Dry,No
CUST01822,4/17/2025,Tier 1,18-24,Google Search,None,Makeup,Combination,Yes
CUST01823,6/12/2024,Tier 3,25-34,Google Search,None,Skin Care,Normal,Yes
CUST01824,5/27/2024,Tier 1,18-24,Influencer,None,Makeup,Normal,Yes
CUST01825,8/11/2025,Tier 1,25-34,Google Search,Platinum,Fragrance,Dry,Yes
CUST01826,8/7/2024,Tier 1,18-24,Referral,Silver,Skin Care,Sensitive,Yes
CUST01827,5/1/2025,Tier 2,18-24,Referral,Silver,Skin Care,Dry,No
CUST01828,2/4/2025,Tier 1,35-44,Instagram,None,Skin Care,Normal,Yes
CUST01829,1/31/2024,Tier 2,18-24,Instagram,Gold,Baby Care,Oily,Yes
CUST01830,2/5/2024,Tier 1,25-34,Instagram,None,Fragrance,Normal,Yes
CUST01831,5/22/2025,Tier 1,18-24,Organic,None,Fragrance,NA,No
CUST01832,4/23/2024,Tier 2,25-34,Influencer,None,Fragrance,Combination,Yes
CUST01833,8/18/2024,Tier 1,35-44,Organic,Gold,Skin Care,Dry,Yes
CUST01834,8/24/2025,Tier 1,25-34,Influencer,Gold,Makeup,Oily,Yes
CUST01835,4/30/2025,Tier 1,35-44,Instagram,Silver,Hair Care,NA,Yes
CUST01836,3/21/2024,Tier 2,25-34,Google Search,None,Wellness,NA,Yes
CUST01837,7/7/2025,Tier 1,25-34,Instagram,None,Makeup,Sensitive,No
CUST01838,3/16/2025,Tier 1,25-34,Marketplace,None,Baby Care,Normal,No
CUST01839,6/10/2025,Tier 1,35-44,Referral,Platinum,Wellness,Normal,Yes
CUST01840,8/24/2024,Tier 2,25-34,Influencer,Platinum,Skin Care,Oily,Yes
CUST01841,11/3/2024,Tier 1,18-24,Marketplace,Silver,Wellness,Dry,Yes
CUST01842,11/29/2024,Tier 1,45+,Google Search,None,Hair Care,Oily,Yes
CUST01843,11/22/2024,Tier 1,25-34,Marketplace,None,Skin Care,Dry,Yes
CUST01844,1/15/2024,Tier 1,25-34,Organic,Silver,Skin Care,Oily,Yes
CUST01845,2/16/2025,Tier 2,25-34,Marketplace,None,Baby Care,Normal,No
CUST01846,1/24/2024,Tier 3,25-34,Instagram,None,Makeup,Dry,No
CUST01847,8/18/2025,Tier 3,35-44,Referral,None,Makeup,Oily,Yes
CUST01848,3/25/2024,Tier 3,45+,Referral,None,Skin Care,Dry,Yes
CUST01849,8/26/2025,Tier 2,25-34,Google Search,None,Skin Care,Dry,No
CUST01850,11/21/2024,Tier 2,18-24,Marketplace,Silver,Hair Care,Dry,No
CUST01851,7/12/2024,Tier 3,25-34,Marketplace,None,Skin Care,Dry,Yes
CUST01852,8/11/2025,Tier 1,25-34,Marketplace,Silver,Fragrance,Combination,Yes
CUST01853,9/30/2024,Tier 2,35-44,Organic,Silver,Baby Care,Oily,Yes
CUST01854,4/2/2025,Tier 2,25-34,Influencer,None,Fragrance,Dry,Yes
CUST01855,11/28/2024,Tier 2,45+,Organic,None,Wellness,Combination,Yes
CUST01856,1/18/2024,Tier 1,18-24,Marketplace,Platinum,Baby Care,Dry,Yes
CUST01857,3/12/2024,Tier 3,25-34,Influencer,None,Skin Care,NA,No
CUST01858,9/8/2025,Tier 1,18-24,Referral,None,Skin Care,Normal,Yes
CUST01859,6/28/2024,Tier 3,18-24,Referral,Platinum,Baby Care,Oily,Yes
CUST01860,6/29/2025,Tier 1,35-44,Marketplace,None,Hair Care,NA,No
CUST01861,11/8/2024,Tier 3,25-34,Influencer,None,Skin Care,NA,Yes
CUST01862,12/6/2024,Tier 1,25-34,Marketplace,Silver,Wellness,NA,Yes
CUST01863,3/7/2025,Tier 3,18-24,Referral,None,Hair Care,Oily,No
CUST01864,2/7/2025,Tier 1,25-34,Google Search,None,Fragrance,Sensitive,No
CUST01865,10/9/2024,Tier 3,45+,Marketplace,None,Wellness,Normal,Yes
CUST01866,4/29/2025,Tier 1,25-34,Instagram,None,Skin Care,Oily,Yes
CUST01867,5/27/2025,Tier 3,25-34,Influencer,None,Hair Care,Sensitive,No
CUST01868,1/22/2025,Tier 3,25-34,Instagram,None,Baby Care,Sensitive,Yes
CUST01869,6/25/2024,Tier 1,18-24,Marketplace,Silver,Baby Care,Oily,No
CUST01870,7/19/2024,Tier 1,25-34,Instagram,None,Fragrance,Combination,Yes
CUST01871,5/27/2025,Tier 2,35-44,Instagram,None,Hair Care,Normal,No
CUST01872,1/19/2024,Tier 1,25-34,Instagram,None,Skin Care,Sensitive,Yes
CUST01873,7/9/2024,Tier 1,25-34,Marketplace,None,Baby Care,Normal,Yes
CUST01874,6/1/2025,Tier 3,25-34,Instagram,None,Makeup,Oily,Yes
CUST01875,2/20/2024,Tier 3,18-24,Instagram,None,Skin Care,Combination,No
CUST01876,4/11/2024,Tier 2,25-34,Marketplace,None,Makeup,Oily,No
CUST01877,12/29/2024,Tier 2,35-44,Marketplace,None,Hair Care,Oily,Yes
CUST01878,6/20/2025,Tier 1,25-34,Instagram,None,Skin Care,Combination,Yes
CUST01879,4/28/2025,Tier 2,45+,Marketplace,Gold,Baby Care,Oily,Yes
CUST01880,8/20/2024,Tier 3,25-34,Instagram,None,Makeup,Oily,No
CUST01881,7/26/2024,Tier 3,35-44,Marketplace,Platinum,Skin Care,Combination,No
CUST01882,2/11/2024,Tier 1,25-34,Organic,Gold,Skin Care,Sensitive,Yes
CUST01883,12/26/2024,Tier 3,25-34,Instagram,None,Skin Care,Sensitive,Yes
CUST01884,7/9/2024,Tier 3,18-24,Google Search,None,Wellness,Normal,Yes
CUST01885,2/11/2025,Tier 1,35-44,Organic,Silver,Hair Care,Combination,Yes
CUST01886,1/8/2025,Tier 3,35-44,Influencer,None,Skin Care,Oily,No
CUST01887,1/5/2024,Tier 1,25-34,Instagram,None,Wellness,NA,Yes
CUST01888,8/4/2024,Tier 2,35-44,Marketplace,Gold,Baby Care,Sensitive,Yes
CUST01889,11/4/2024,Tier 2,45+,Marketplace,Silver,Fragrance,Sensitive,No
CUST01890,1/21/2025,Tier 1,25-34,Organic,None,Hair Care,Sensitive,Yes
CUST01891,12/3/2024,Tier 2,25-34,Instagram,None,Fragrance,Sensitive,No
CUST01892,6/1/2025,Tier 2,35-44,Referral,Gold,Hair Care,Dry,Yes
CUST01893,5/20/2024,Tier 1,25-34,Referral,None,Fragrance,Dry,Yes
CUST01894,12/15/2024,Tier 1,25-34,Organic,Silver,Makeup,Normal,Yes
CUST01895,10/26/2024,Tier 2,25-34,Influencer,Silver,Hair Care,Combination,Yes
CUST01896,4/16/2025,Tier 3,18-24,Referral,None,Fragrance,NA,Yes
